Date,Open,High,Low,Close,Adj Close,Volume,Daily Rt,volatility 1,momentum 1,volatility 3,momentum 3
2014-01-14,455.625,461.875,455.056244,460.84375,384.060974,7425832,-0.1708687763,,,,
2014-01-15,461.912506,465.543762,460.125,464.006256,386.696533,17130144,-0.1777352592,,,,
2014-01-16,462.375,467.181244,461.706238,465.631256,388.050873,17608232,-0.1752398031,,,,
2014-01-17,466.125,470.581238,465,466.21875,388.540405,25667896,-0.1820566715,,,,
2014-01-20,464,469.993744,463.056244,468.662506,390.576996,9761944,-0.1722594295,,,,
2014-01-21,468.75,471.25,464.793762,469.793762,391.519775,12102464,-0.1800335523,,,,
2014-01-22,467.649994,472.25,467.506256,470.737488,392.306244,6769760,-0.1756773706,,,,
2014-01-23,473.012512,474.875,470.106262,474.0625,395.077301,7907344,-0.1800403961,,,,
2014-01-24,470.625,474.618744,469.337494,469.768738,391.498901,6876584,-0.1840788903,,,,
2014-01-27,465,470.487488,463.899994,466.524994,388.795654,8099048,-0.178983511,,,,
2014-01-28,463.375,463.587494,458.356262,459.387512,382.847412,14108544,-0.1909001538,,,,
2014-01-29,458.25,467.962494,456.706238,464.725006,387.295563,8102080,-0.1682267565,,,,
2014-01-30,462.962494,464.587494,457.5,463.03125,385.884064,7183632,-0.1821090723,,,,
2014-01-31,462.5,467.46875,460.818756,462.637512,385.555847,5369928,-0.1819605054,,,,
2014-02-03,460.625,461.5,453.100006,453.643738,378.060638,4384112,-0.1975296622,,,,
2014-02-04,447.625,448.993744,443.318756,445.137512,370.971619,4535112,-0.1878302673,,,,
2014-02-05,447.5,448.625,442.84375,447.65625,373.070648,4326992,-0.1819087312,,,,
2014-02-06,446.5,447.875,442.625,445.462494,371.242401,5749904,-0.1845841791,,,,
2014-02-07,448.375,450.231262,443.606262,445.818756,371.539307,7551456,-0.1879752711,,,,
2014-02-10,447.487488,448.25,444.6875,446.725006,372.294678,6049424,-0.1839628917,,,,
2014-02-11,448,452.75,446.6875,449.53125,374.633331,5833592,-0.1788454688,,,,
2014-02-12,450.0625,453.431244,449.149994,450.012512,375.034393,4208712,-0.1823687256,,,,
2014-02-13,450.600006,452.243744,447.506256,448.225006,373.544769,3588320,-0.1875421805,,,,
2014-02-14,451.943756,458,450.40625,455.537506,379.638824,5962168,-0.1743374009,,,,
2014-02-17,460.625,460.625,456.106262,457.268738,381.081635,13569920,-0.1895706457,,,,
2014-02-18,455.875,461.825012,455.875,460.25,383.566193,4978240,-0.1727064409,,,,
2014-02-19,461.956238,470.25,461.887512,469.174988,391.00415,7064304,-0.1667519899,,,,
2014-02-20,468.112488,468.112488,463.25,463.90625,386.613251,8816848,-0.1912837841,,,,
2014-02-21,467,469.424988,465.90625,468.837494,390.7229,5517984,-0.1783306446,,,,
2014-02-24,468.25,469.212494,466.25,468.737488,390.639526,4357608,-0.181217135,0.03904369647,7.893738,,
2014-02-25,469.375,474.012512,469.375,472.862488,394.077209,8099512,-0.1748551705,0.03817839888,8.856232,,
2014-02-26,472.5,477.225006,471.512512,475.9375,396.639923,7352168,-0.1750088728,0.03851764096,10.306244,,
2014-02-28,470.137512,479.643738,470.137512,478.106262,398.447296,9839496,-0.1654499971,0.04116902547,11.887512,,
2014-03-03,478.125,481.243744,473.993744,474.78125,395.67627,7204176,-0.1892758277,0.04205436869,6.118744,,
2014-03-04,471.25,478.056244,470.237488,474.943756,395.811737,6937912,-0.1744500522,0.04164634034,5.149994,,
2014-03-05,478.487488,480.549988,476.237488,477.712494,398.119202,4943504,-0.1838785992,0.04173845068,6.975006,,
2014-03-06,479.75,481.243744,477.168762,478.987488,399.181702,6226312,-0.1838484282,0.04144825087,4.924988,,
2014-03-07,478.375,479.25,463.537506,467.537506,389.639496,15072744,-0.2051730013,0.04777762049,-2.231232,,
2014-03-10,466.212494,466.212494,455.662506,458.950012,382.482788,7432472,-0.1979578723,0.0503019908,-7.574982,,
2014-03-11,456.625,463.612488,453.881256,459.418762,382.873383,4124272,-0.1761581433,0.0505922316,0.03125,,
2014-03-12,459.174988,462.918762,456.5,458.912506,382.451599,3940104,-0.1828292682,0.04984976958,-5.8125,,
2014-03-13,427.5,429.987488,417.5,419.700012,349.772369,40790880,-0.2006717198,0.05094481653,-43.331238,,
2014-03-14,417.5,425.487488,416.881256,424.268738,353.579895,11167544,-0.1661750732,0.05375905019,-38.368774,,
2014-03-18,425,426.487488,417.5,418.818756,349.037933,11804312,-0.1969085621,0.05556136547,-34.824982,,
2014-03-19,418.75,419.731262,404.84375,408.96875,340.829071,15777848,-0.2058929896,0.05833532365,-36.168762,,
2014-03-20,408.75,418.6875,408.75,412.881256,344.089661,8023032,-0.1722014564,0.05924704086,-34.774994,,
2014-03-21,416.25,417.25,408.8125,413.206238,344.360535,12380320,-0.1895968659,0.05958889728,-32.256256,,
2014-03-22,,,,,,,,,,,
2014-03-24,409.024994,414.806244,408.75,409.475006,341.251007,8160344,-0.1811579668,0.0604602376,-37.25,,
