Date,Open,High,Low,Close,Adj Close,Volume,Daily Rt,volatility 1,momentum 1,volatility 3,momentum 3
2014-01-14,210.956299,211.125046,206.100052,207.600052,194.918961,3894588,-0.01603759651,,,,
2014-01-15,208.968796,211.500046,206.887558,210.262558,197.418854,3474695,0.006172086581,,,,
2014-01-16,208.125046,215.193802,208.125046,214.331299,201.239044,4578889,0.02938386232,,,,
2014-01-17,215.625046,215.962555,205.987549,207.262558,194.602112,6713739,-0.03955461545,,,,
2014-01-20,207.225052,216.637558,207.037552,214.893799,201.767197,12565572,0.03633853754,,,,
2014-01-21,215.531296,216.750061,213.150055,214.331299,201.239044,5904318,-0.00558317998,,,,
2014-01-22,213.750046,218.568802,213.018799,216.731308,204.566208,5591241,0.01385105132,,,,
2014-01-23,216.000061,217.631302,211.875046,216.937561,204.760864,5439537,0.004330884717,,,,
2014-01-24,215.850052,220.125061,213.918808,214.818802,202.761047,5737670,-0.004789071517,,,,
2014-01-27,213.750046,217.125061,212.137558,213.956299,201.94696,5197913,0.0009644608662,,,,
2014-01-28,213.300049,214.837555,211.537552,212.850052,200.902802,3074415,-0.002111918623,,,,
2014-01-29,211.875046,215.925049,211.875046,214.312546,202.283203,3042268,0.01143874962,,,,
2014-01-30,213.000046,215.550049,210.618805,214.200058,202.177017,5181540,0.005618047117,,,,
2014-01-31,214.462555,217.368805,213.675049,215.643799,203.539764,2791159,0.005492813389,,,,
2014-02-03,211.200058,215.250046,210.806305,212.231308,200.318802,3017729,0.0048709289,,,,
2014-02-04,210.637558,210.637558,204.000046,208.368805,196.673111,5623657,-0.01082931131,,,,
2014-02-05,209.250046,212.043808,206.550049,210.150055,198.354385,4226678,0.004291893967,,,,
2014-02-06,209.662552,214.387558,208.125046,213.206299,201.239059,7117504,0.01676089384,,,,
2014-02-07,213.731308,215.193802,208.706299,210.618805,198.796799,3680116,-0.01466976783,,,,
2014-02-10,211.125046,213.600052,210.412552,211.200058,199.345413,2786772,0.0003552334449,,,,
2014-02-11,212.250046,214.275055,210.112549,211.181305,199.327713,3638857,-0.005048011995,,,,
2014-02-12,211.706299,214.200058,209.268799,210.918808,199.079956,3782791,-0.003726668853,,,,
2014-02-13,211.875046,212.250046,206.175049,208.200058,196.51384,2905268,-0.01749726048,,,,
2014-02-14,208.706299,212.343796,207.262558,211.425049,199.5578,3184343,0.01294256172,,,,
2014-02-17,211.875046,213.562546,208.875046,210.375046,198.566711,2284122,-0.007104824076,,,,
2014-02-18,209.718796,211.837555,207.918808,208.893799,197.168625,2459842,-0.003941582637,,,,
2014-02-19,208.500046,213.000046,208.500046,212.081299,200.177185,1990967,0.01703042515,,,,
2014-02-20,211.856308,213.993805,210.412552,211.950058,200.053329,2921831,0.000442419034,,,,
2014-02-21,212.062546,215.625046,212.062546,214.331299,202.300919,3609276,0.01064168462,,,,
2014-02-24,214.912552,218.231308,213.750046,216.618805,204.460007,2776631,0.007907939315,0.07940697124,9.018753,,
2014-02-25,217.500061,224.250061,217.500061,223.593811,211.043503,4404196,0.02763193102,0.08117257227,13.331253,,
2014-02-26,223.500061,229.125061,222.637558,226.143799,213.450378,7305811,0.01175938871,0.08156224483,11.8125,,
2014-02-28,226.125061,226.875061,221.062561,223.968811,211.397446,4855137,-0.009581407924,0.07803779376,16.706253,,
2014-03-03,225.000061,225.000061,218.662552,219.712555,207.380096,2491951,-0.02378054945,0.070523659,4.818756,,
2014-03-04,219.750061,223.050049,219.431305,220.575058,208.194199,3741660,0.003747221904,0.06143517354,6.243759,,
2014-03-05,222.412552,223.500061,219.918808,221.437561,209.008301,4479628,-0.004393341534,0.06130035036,4.706253,,
2014-03-06,222.000061,223.068802,218.812561,219.318802,207.008453,3319844,-0.01215126846,0.06150634406,2.381241,,
2014-03-07,220.500061,220.500061,209.981308,212.006302,200.1064,5284393,-0.03928197089,0.07330985746,-2.8125,,
2014-03-10,211.537552,214.406296,208.162552,208.968796,197.239395,5528830,-0.01221759417,0.07412427732,-4.987503,,
2014-03-11,208.875046,212.456299,207.525055,209.943802,198.159668,4791678,0.005103678237,0.07434229992,-2.90625,,
2014-03-12,209.962555,213.750046,209.625046,212.531296,200.601944,3231751,0.01216004752,0.07541939959,-1.78125,,
2014-03-13,210.750046,215.550049,206.475052,211.350052,199.487015,5251436,0.0028429579,0.07453166379,-2.850006,,
2014-03-14,211.500046,211.500046,204.225052,205.350052,193.823792,5958291,-0.02950912235,0.07965650218,-10.293747,,
2014-03-18,206.250046,206.625046,201.468796,202.668793,191.293015,4855425,-0.01751616323,0.08083403696,-9.562515,,
2014-03-19,202.706299,206.231308,198.262543,204.412552,192.938889,5703763,0.00838213699,0.08123714804,-3.956253,,
2014-03-20,205.125046,209.925049,204.750046,207.131302,195.505051,4510049,0.009733127691,0.08160746365,-3.018753,,
2014-03-21,209.493805,216.562561,207.750046,213.075058,201.115173,9099069,0.01695032009,0.08351598977,-0.131241,,
2014-03-24,214.125046,215.625046,210.431305,211.050049,199.203842,2788737,-0.01446486707,0.08239869765,0.431244,,
2014-03-25,209.006302,209.981308,204.806305,205.687546,194.142349,6135721,-0.01600615428,0.08261775789,-5.512512,,
2014-03-26,206.587555,209.137558,204.000046,204.581299,193.09816,3585972,-0.009758871095,0.08290182451,-6.600006,,
2014-03-27,204.750046,209.981308,202.500046,207.525055,195.876694,5886227,0.01346213197,0.08439481771,-3.393753,,
2014-03-28,207.768799,209.793808,206.418808,207.018799,195.398849,3021935,-0.003616312643,0.08439256289,-1.181259,,
2014-03-31,207.000046,207.787552,201.937546,203.700043,192.266418,7109958,-0.01607048116,0.08413323552,-7.725006,,
2014-04-01,205.125046,211.125046,205.106308,210.393799,198.584412,5031182,0.02536123433,0.08726629017,0.018753,,
2014-04-02,211.687546,214.687546,209.625046,212.212555,200.301102,4789865,0.002477042431,0.08716032611,3.318756,,
2014-04-03,211.875046,213.018799,209.118805,210.356308,198.549026,2463388,-0.007193897542,0.08732583107,-1.724991,,
2014-04-04,211.875046,213.356308,206.793808,207.525055,195.876694,2742831,-0.02074461587,0.08727983205,-4.425003,,
2014-04-07,207.375046,210.225052,206.793808,208.837555,197.115524,3037380,0.007027730616,0.08776356819,-5.493744,,
2014-04-09,209.625046,210.918808,206.062546,207.918808,196.248367,3852935,-0.00817278224,0.0868903417,-8.699997,,
2014-04-10,208.125046,211.837555,206.437546,210.450058,198.637527,3853516,0.01110928906,0.08736366148,-13.143753,,
2014-04-11,208.350052,214.050049,206.625046,213.037552,201.079788,4709633,0.02224884319,0.08556545552,-13.106247,,
2014-04-15,211.893799,221.756302,211.893799,220.706299,208.318085,6281107,0.04074765282,0.0951375761,-3.262512,,
2014-04-16,223.012558,223.012558,213.037552,214.537552,202.49559,5279486,-0.03874329313,0.1017484695,-5.175003,,
2014-04-17,216.337555,221.081299,215.081299,219.693802,207.362427,5062457,0.01539482531,0.101040946,-0.881256,,
